Start Time,14:00:00,14:03:00,14:06:00,14:09:00,14:12:00,14:15:00,14:18:00,14:21:00,14:24:00,14:27:00,14:30:00,14:33:00,14:36:00,14:39:00,14:42:00,14:45:00,14:48:00,14:51:00,14:54:00,14:57:00,15:00:00,15:03:00,15:06:00,15:09:00,15:12:00,15:15:00
Sample Temp (C),23.6,23.4,23.2,23.0,22.9,22.9,22.9,23.0,23.2,23.3,23.4,23.4,23.5,23.6,23.6,23.7,23.7,23.8,23.8,23.8,23.9,23.9,23.9,24.0,24.0,24.0
Sample Pressure (kPa),81.2,81.3,81.2,81.2,81.2,81.2,81.2,81.2,81.3,81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.2
Relative Humidity (%),39.0,38.7,38.4,38.3,38.3,38.4,38.4,38.5,38.5,38.6,38.6,38.6,38.6,38.6,38.5,38.5,38.4,38.4,38.4,38.4,38.3,38.3,38.3,38.3,38.3,38.3
Mean Free Path (m),8.41756e-008,8.40000e-008,8.40313e-008,8.39592e-008,8.39232e-008,8.39232e-008,8.39232e-008,8.39592e-008,8.39280e-008,8.40674e-008,8.41034e-008,8.41034e-008,8.41395e-008,8.41756e-008,8.41756e-008,8.42116e-008,8.42116e-008,8.42477e-008,8.42477e-008,8.42477e-008,8.42837e-008,8.42837e-008,8.42837e-008,8.43198e-008,8.43198e-008,8.43198e-008
Gas Viscosity (Pa*s),1.83531e-005,1.83436e-005,1.83340e-005,1.83245e-005,1.83197e-005,1.83197e-005,1.83197e-005,1.83245e-005,1.83340e-005,1.83388e-005,1.83436e-005,1.83436e-005,1.83484e-005,1.83531e-005,1.83531e-005,1.83579e-005,1.83579e-005,1.83627e-005,1.83627e-005,1.83627e-005,1.83674e-005,1.83674e-005,1.83674e-005,1.83722e-005,1.83722e-005,1.83722e-005
Diameter Midpoint (nm)
168.5,0.012,0.011,0.013,0.009,0.013,27.054,23.050,17.947,13.172,10.054,7.237,5.266,3.758,2.796,1.990,1.449,1.051,0.756,0.539,0.394,0.289,0.212,0.171,0.125,0.095,0.068
174.7,0.011,0.015,0.011,0.014,0.010,28.619,24.339,18.815,14.038,10.512,7.615,5.571,3.967,2.941,2.167,1.497,1.104,0.805,0.597,0.430,0.312,0.227,0.172,0.125,0.096,0.075
181.1,0.013,0.013,0.013,0.014,0.013,29.722,25.155,19.583,14.649,10.966,7.933,5.817,4.146,3.106,2.248,1.554,1.116,0.833,0.602,0.441,0.303,0.240,0.184,0.143,0.102,0.089
187.7,0.013,0.013,0.012,0.012,0.014,30.390,26.157,20.481,15.167,11.439,8.247,6.029,4.315,3.185,2.279,1.641,1.206,0.865,0.621,0.460,0.338,0.243,0.197,0.141,0.117,0.085
194.6,0.013,0.010,0.015,0.012,0.015,30.907,26.646,20.838,15.622,11.636,8.457,6.121,4.403,3.238,2.279,1.722,1.242,0.895,0.648,0.486,0.354,0.259,0.202,0.152,0.117,0.080
201.7,0.014,0.013,0.015,0.015,0.011,31.142,26.925,21.320,15.710,11.719,8.408,6.194,4.521,3.242,2.347,1.664,1.217,0.881,0.629,0.487,0.359,0.256,0.190,0.139,0.110,0.088
209.1,0.016,0.016,0.013,0.015,0.021,31.410,26.727,21.125,15.647,11.657,8.478,6.116,4.457,3.254,2.307,1.682,1.202,0.863,0.638,0.454,0.339,0.258,0.182,0.149,0.109,0.079
216.7,0.013,0.014,0.011,0.012,0.014,30.907,26.530,20.701,15.393,11.651,8.316,6.109,4.403,3.162,2.334,1.664,1.218,0.872,0.635,0.454,0.340,0.253,0.186,0.154,0.114,0.085
224.7,0.011,0.016,0.015,0.018,0.011,30.297,25.855,20.351,15.100,11.362,8.143,5.975,4.279,3.001,2.168,1.571,1.173,0.836,0.628,0.429,0.346,0.256,0.181,0.147,0.112,0.084
232.9,0.014,0.016,0.017,0.012,0.013,28.826,24.990,19.076,14.245,10.972,7.873,5.683,4.198,2.926,2.070,1.524,1.080,0.798,0.567,0.444,0.325,0.249,0.169,0.136,0.105,0.092
241.4,0.010,0.012,0.011,0.013,0.015,27.456,23.839,18.470,13.669,10.143,7.406,5.444,3.916,2.766,2.059,1.426,1.019,0.752,0.567,0.397,0.292,0.240,0.164,0.124,0.107,0.073
250.3,0.016,0.012,0.013,0.014,0.013,25.968,22.261,17.266,13.003,9.547,6.985,4.984,3.594,2.591,1.857,1.340,0.953,0.678,0.508,0.342,0.261,0.224,0.165,0.112,0.087,0.064
