Start Time,14:45:00,14:48:00,14:51:00,14:54:00,14:57:00,15:00:00,15:03:00,15:06:00,15:09:00,15:12:00,15:15:00,15:18:00,15:21:00,15:24:00,15:27:00,15:30:00,15:33:00,15:36:00,15:39:00,15:42:00,15:45:00,15:48:00,15:51:00,15:54:00,15:57:00,16:00:00
Sample Temp (C),22.8,22.8,22.9,23.0,23.0,23.1,23.1,23.1,23.2,23.2,23.2,23.2,23.2,23.2,23.2,23.3,23.3,23.3,23.3,23.3,23.3,23.3,23.4,23.4,23.4,23.4
Sample Pressure (kPa),81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.2,81.2
Relative Humidity (%),41.4,41.3,41.3,41.3,41.3,41.3,41.3,41.4,41.4,41.4,41.4,41.4,41.4,41.4,41.4,41.4,41.4,41.5,41.5,41.5,41.5,41.5,41.6,41.6,41.6,41.6
Mean Free Path (m),8.38871e-008,8.38871e-008,8.39232e-008,8.39592e-008,8.39592e-008,8.39953e-008,8.39953e-008,8.39953e-008,8.40313e-008,8.40313e-008,8.40313e-008,8.40313e-008,8.40313e-008,8.40313e-008,8.40313e-008,8.40674e-008,8.40674e-008,8.40674e-008,8.40674e-008,8.40674e-008,8.40674e-008,8.40674e-008,8.41034e-008,8.41034e-008,8.41034e-008,8.41034e-008
Gas Viscosity (Pa*s),1.83149e-005,1.83149e-005,1.83197e-005,1.83245e-005,1.83245e-005,1.83293e-005,1.83293e-005,1.83293e-005,1.83340e-005,1.83340e-005,1.83340e-005,1.83340e-005,1.83340e-005,1.83340e-005,1.83340e-005,1.83388e-005,1.83388e-005,1.83388e-005,1.83388e-005,1.83388e-005,1.83388e-005,1.83388e-005,1.83436e-005,1.83436e-005,1.83436e-005,1.83436e-005
Diameter Midpoint (nm)
250.3,0.005,0.004,0.003,0.001,0.001,0.708,1.541,1.447,1.417,1.453,1.308,1.345,1.337,1.217,1.240,1.193,1.122,1.058,1.041,1.017,1.020,0.996,0.923,0.929,0.872,0.889
259.5,0.008,0.002,0.001,0.000,0.001,0.685,1.679,1.545,1.525,1.455,1.440,1.401,1.353,1.286,1.286,1.222,1.174,1.186,1.163,1.111,1.055,0.981,0.959,0.997,0.952,0.902
269.0,0.004,0.001,0.002,0.001,0.002,0.791,1.767,1.588,1.593,1.518,1.523,1.507,1.339,1.387,1.359,1.192,1.219,1.250,1.207,1.140,1.088,1.076,1.010,1.049,0.965,0.901
278.8,0.003,0.004,0.001,0.000,0.000,0.811,1.702,1.730,1.648,1.510,1.652,1.499,1.514,1.377,1.390,1.303,1.253,1.174,1.177,1.117,1.136,1.075,1.030,1.016,0.962,0.985
289.0,0.005,0.004,0.000,0.000,0.001,0.813,1.918,1.755,1.662,1.726,1.666,1.581,1.488,1.396,1.385,1.393,1.290,1.353,1.220,1.171,1.152,1.119,1.146,1.047,1.043,0.988
299.6,0.004,0.003,0.002,0.003,0.000,0.901,1.827,1.805,1.669,1.738,1.704,1.562,1.556,1.536,1.481,1.396,1.349,1.251,1.352,1.200,1.206,1.089,1.024,1.123,1.097,1.017
310.6,0.008,0.003,0.000,0.000,0.000,1.014,1.912,1.939,1.865,1.690,1.688,1.780,1.624,1.637,1.510,1.388,1.442,1.352,1.259,1.277,1.204,1.241,1.167,1.095,1.084,1.032
322.0,0.003,0.005,0.000,0.002,0.000,1.165,2.091,1.922,1.887,1.805,1.921,1.678,1.645,1.709,1.637,1.512,1.457,1.383,1.379,1.295,1.222,1.268,1.221,1.139,1.178,1.112
333.8,0.000,0.000,0.000,0.000,0.002,1.074,2.154,2.018,2.090,1.938,1.856,1.745,1.851,1.699,1.591,1.549,1.473,1.419,1.327,1.318,1.245,1.230,1.245,1.171,1.106,1.088
346.0,0.009,0.002,0.000,0.000,0.000,1.110,2.327,2.242,2.008,2.045,1.932,1.914,1.762,1.677,1.545,1.531,1.402,1.431,1.397,1.386,1.341,1.181,1.207,1.199,1.104,1.086
358.7,0.002,0.000,0.005,0.000,0.000,1.162,2.404,2.304,1.997,1.986,1.903,1.973,1.647,1.661,1.542,1.494,1.468,1.404,1.451,1.249,1.309,1.292,1.077,1.159,1.158,0.979
371.8,0.006,0.001,0.000,0.000,0.000,1.162,2.388,2.212,2.059,1.833,1.916,1.878,1.715,1.656,1.631,1.709,1.389,1.496,1.259,1.220,1.151,1.082,1.216,0.995,1.147,1.008
385.4,0.000,0.003,0.000,0.000,0.000,1.210,2.377,2.243,2.169,1.912,1.963,1.757,1.752,1.490,1.602,1.639,1.350,1.322,1.327,1.219,1.304,1.101,0.971,1.001,1.062,1.073
399.5,0.004,0.011,0.000,0.000,0.000,1.193,2.328,2.254,2.127,2.134,1.761,1.695,1.704,1.559,1.484,1.360,1.314,1.324,1.242,1.178,1.037,1.096,1.074,1.015,1.018,0.988
414.2,0.004,0.000,0.000,0.000,0.004,1.183,2.248,1.939,1.995,1.751,1.810,1.540,1.506,1.625,1.404,1.295,1.252,1.332,1.245,1.215,1.176,1.129,1.178,0.983,1.071,0.821
429.4,0.000,0.000,0.000,0.005,0.000,1.266,2.307,2.172,2.199,1.859,1.902,1.703,1.788,1.625,1.353,1.486,1.357,1.228,1.078,1.201,1.117,1.058,0.986,0.920,0.938,0.811
445.1,0.005,0.000,0.000,0.005,0.000,1.351,2.448,2.269,2.051,2.056,1.716,1.740,1.684,1.563,1.432,1.270,1.321,1.347,0.975,1.156,1.133,1.018,0.920,0.865,0.883,0.809
461.4,0.006,0.000,0.000,0.000,0.006,1.230,2.144,2.257,1.991,1.770,1.741,1.561,1.529,1.496,1.408,1.391,1.129,1.347,1.005,1.093,1.039,0.941,0.860,0.865,0.835,0.731
478.3,0.007,0.000,0.000,0.000,0.000,1.099,2.349,2.081,1.808,1.835,2.007,1.694,1.364,1.509,1.231,1.228,1.234,1.140,1.021,1.026,0.927,0.836,0.817,0.718,0.923,0.733
495.8,0.006,0.000,0.000,0.000,0.000,1.099,2.003,1.880,1.788,1.534,1.623,1.507,1.418,1.281,1.170,1.257,1.159,0.938,0.964,0.993,0.981,0.780,0.751,0.738,0.563,0.680
514.0,0.001,0.000,0.009,0.000,0.000,1.154,2.136,2.064,1.696,1.735,1.405,1.685,1.367,1.203,1.009,1.158,1.148,1.008,0.875,0.761,0.878,0.708,0.870,0.659,0.619,0.628
532.8,0.000,0.000,0.000,0.000,0.000,1.086,2.029,2.096,1.778,1.482,1.484,1.434,1.200,1.166,1.089,1.112,0.978,0.959,0.880,0.804,0.840,0.669,0.928,0.663,0.725,0.544
552.3,0.000,0.000,0.000,0.000,0.000,0.900,1.970,1.728,1.915,1.746,1.356,1.425,1.337,1.364,1.090,1.093,1.125,1.103,0.911,0.865,0.851,0.668,0.552,0.659,0.743,0.459
572.5,0.012,0.000,0.012,0.000,0.000,0.899,1.909,2.074,1.578,1.768,1.387,1.540,1.332,1.221,1.108,0.965,1.275,1.306,0.904,0.798,0.880,0.686,0.647,0.600,0.631,0.621
593.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
615.3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
637.8,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
661.2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
685.4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
710.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
736.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Scan Time (s),155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155
Retrace Time (s),4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Scan Resolution (Hz),50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
Scans Per Sample,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sheath Flow (L/min),3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000
Aerosol Flow (L/min),0.875,0.875,0.875,0.876,0.875,0.876,0.876,0.875,0.876,0.876,0.876,0.876,0.876,0.876,0.876,0.876,0.876,0.876,0.876,0.876,0.876,0.876,0.876,0.876,0.877,0.877
Bypass Flow (L/min),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Low Voltage (V),10.28,10.28,10.28,10.28,10.28,10.27,10.27,10.27,10.27,10.27,10.27,10.27,10.27,10.27,10.27,10.27,10.27,10.27,10.27,10.27,10.27,10.27,10.27,10.27,10.27,10.27
High Voltage (V),9737.80,9737.80,9739.52,9741.24,9740.88,9742.95,9742.60,9742.60,9744.67,9744.31,9744.31,9744.31,9744.31,9744.31,9744.31,9746.03,9746.03,9746.03,9746.03,9746.03,9746.03,9746.03,9747.74,9747.74,9747.74,9747.39
Lower Size (nm), 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4, 15.4
Upper Size (nm),749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9,749.9
Density (g/cm³),1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
td + 0.5 (s),1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54
tf (s),6.40,6.40,6.40,6.40,6.40,6.40,6.40,6.40,6.40,6.40,6.40,6.40,6.40,6.40,6.40,6.40,6.40,6.40,6.40,6.40,6.40,6.40,6.40,6.40,6.40,6.40
D50 (nm),564.8,564.8,564.9,564.5,564.9,564.6,564.6,564.9,564.6,564.6,564.6,564.6,564.6,564.6,564.6,564.7,564.7,564.7,564.7,564.7,564.7,564.7,564.7,564.7,564.3,564.3
Neutralizer Status,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
Median (nm),238.033,212.650,250.584,237.386,255.219,352.221,321.354,319.962,314.829,312.284,309.689,309.504,306.565,305.868,299.874,301.893,300.671,301.989,294.686,295.698,296.393,291.500,292.897,289.368,294.159,288.561
Mean (nm),269.682,234.951,311.380,265.392,280.573,351.509,320.883,320.707,316.862,315.659,312.926,313.905,310.956,310.350,305.816,307.474,307.930,308.799,301.813,302.675,303.948,298.439,300.143,297.365,300.443,295.889
Geo. Mean (nm),232.656,211.015,259.273,233.015,249.304,326.764,284.865,284.393,281.354,280.030,278.303,279.023,276.681,276.305,272.461,273.936,273.892,274.912,269.100,270.083,271.045,266.593,267.953,266.023,268.691,264.769
Mode (nm),572.549,399.542,572.549,445.079,461.384,445.079,445.079,358.664,429.351,399.542,478.286,358.664,333.762,321.968,321.968,371.803,333.762,371.803,358.664,345.989,345.989,358.664,333.762,345.989,321.968,321.968
Geo. Std. Dev.,1.758,1.631,1.883,1.710,1.668,1.504,1.712,1.716,1.708,1.710,1.699,1.699,1.694,1.691,1.686,1.686,1.690,1.687,1.679,1.676,1.678,1.670,1.672,1.663,1.665,1.661
Total Conc. (µg/m³),2.076996e-001,9.217611e-002,6.597302e-002,3.368602e-002,3.090341e-002,3.200588e+001,7.339121e+001,7.028700e+001,6.675579e+001,6.358259e+001,6.135342e+001,5.909707e+001,5.602061e+001,5.405770e+001,5.110928e+001,4.970598e+001,4.765566e+001,4.639986e+001,4.361263e+001,4.220089e+001,4.121876e+001,3.875286e+001,3.773968e+001,3.613839e+001,3.580153e+001,3.353520e+001
Title,,,,,,,,,,,,,,,,,,,,,,,,,,
User Name,vancelab,vancelab,vancelab,vancelab,vancelab,vancelab,vancelab,vancelab,vancelab,vancelab,vancelab,vancelab,vancelab,vancelab,vancelab,vancelab,vancelab,vancelab,vancelab,vancelab,vancelab,vancelab,vancelab,vancelab,vancelab,vancelab
Sample ID,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument ID,,,,,,,,,,,,,,,,,,,,,,,,,,
Lab ID,,,,,,,,,,,,,,,,,,,,,,,,,,
Leak Test and Leakage Rate,,,,,,,,,,,,,,,,,,,,,,,,,,
Instrument Errors,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan,Normal Scan
Comment,,,,,,,,,,,,,,,,,,,,,,,,,,
